dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
11,249,"TEORIA DEL BUQUE",8.0,12.0,A01,145
10,250,"TEORIA DE LENGUAJES",8.0,12.0,311,29
12,251,"TEORIA DE MAQUINAS Y MECANISMOS",8.0,12.0,B12,141
16,252,"TEORIA DE RESTRICCIONES",8.0,12.0,B12,141
14,253,"TERMODINAMICA APL. A LA ING.DE PROCESOS",8.0,12.0,310,16
9,254,"TIEMPOS Y METODOS",8.0,12.0,B01,223
21,255,"TOPOGRAFIA 1",8.0,12.0,B12,141
4,256,"TOPOGRAFIA 2",8.0,12.0,C12,131
22,257,"TOPOGRAFIA 3",8.0,12.0,B01,223
24,258,"TOPOMETRIA",8.0,12.0,B12,141
21,259,"TRANSFERENCIA DE CALOR",8.0,12.0,116,6
2,260,"TRANSFERENCIA DE CALOR 1",8.0,12.0,727,20
7,261,"TRANSFERENCIA DE CALOR 2",8.0,12.0,B22,32
5,262,"TRANSFERENCIA DE CALOR Y MASA 1",8.0,12.0,B22,32
15,263,"TRANSFERENCIA DE CALOR Y MASA 2",8.0,12.0,C21,25
8,264,"TRANSPORTE AEREO",8.0,12.0,B01,223
1,265,"TRANSPORTE DE ENERGIA ELECTRICA",8.0,12.0,B12,141
7,266,"TRANSPORTE FERROVIARIO",8.0,12.0,C12,131
12,267,"TRANSPORTE FLUVIAL Y MARITIMO",15.5,19.5,116,6
14,268,"TRANSPORTE INDUSTRIAL",8.0,12.0,B12,141
12,269,"TRANSPORTE POR CARRETERA",11.5,15.5,116,6
22,270,"TRANSPORTE URBANO",8.0,12.0,116,6
10,271,"TRATAMIENTO DE EFLUENTES",8.0,12.0,B01,223
13,272,"TRATAMIENTO DE EFLUENTES Y RESIDUOS SOLIDOS",16.0,20.0,116,6
23,273,"VIBRACIONES Y ONDAS",8.0,12.0,116,6
13,274,"CALCULO Y AJUSTE DE LAS OBSERVACIONES",12.0,16.0,116,6
14,275,"GEODESIA GEOMETRICA",11.0,13.0,116,6
13,276,"QUIMICA DE ALIMENTOS",8.0,12.0,B01,223
19,277,"TALLER DE CALIDAD DE DATOS GEOGRAFICOS",8.0,12.0,B12,141
18,278,"TOPOGRAFIA PLANIMETRICA",8.0,11.0,727,20
17,279,"ESTRUCTURAS DE MADERA 1",8.0,11.5,310,16
25,280,"GEODESIA ASTRONÓMICA",8.0,12.0,B12,141
3,281,"GEODESIA FÍSICA",8.0,12.0,C12,131
15,282,"HIDROGENO VERDE: PRODUCCIÓN Y USOS",8.0,12.0,B12,141
17,283,"MICROBIOLOGIA GENERAL",8.0,12.0,B12,141
1,284,"TEORÍA Y ANÁLISIS DE ERRORES",8.0,12.0,310,16
14,285,"TOPOGRAFIA ALTIMETRICA",8.0,11.0,C21,25
