dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
7,195,"ORDENAMIENTO TERRITORIAL 1",8.0,12.0,725,20
3,196,"ORDENAMIENTO TERRITORIAL 2",12.0,16.0,116,6
21,197,"PATOLOGIA DE LAS ESTRUCTURAS",12.0,14.0,Hall,100
24,198,"PLANEAMIENTO ESTRATEGICO Y ESTRATEGIA COMPETITIVA",16.0,20.0,722,10
10,199,"POTABILIZACION DE AGUAS",8.0,12.0,311,29
24,200,"PRINCIPIOS DE PROGRAMACION",12.0,16.0,116,6
21,201,"PRINCIPIOS DE QUIMICA GENERAL",8.0,12.0,C22,102
5,202,"PROBABILIDAD Y ESTADISTICA",8.0,11.0,312,94
1,203,"PROCEDIMIENTOS CONST. OBRAS VIALES Y SUELO",19.0,20.5,310,16
21,204,"PROCEDIMIENTOS CONST.PARA ESTRUCTURAS",8.0,10.0,722,10
21,205,"PRODUCCION CARTOGRAFICA",8.0,12.0,Hall,100
17,206,"PROGRAMACION 1",8.0,11.0,C01,194
17,207,"PROGRAMACION 3",8.0,11.0,B23,101
7,208,"PROGRAMACION 4",8.0,11.0,601,60
11,209,"PROGRAMACION AVANZADA",8.0,12.0,A12,119
25,210,"PROYECTO",15.0,18.0,310,16
9,211,"PROYECTO DE INGENIERIA MECANICA",8.0,12.0,C11,25
18,212,"PROYECTO DE INVERSION",8.0,12.0,C11,25
19,213,"PUENTES",8.0,12.0,722,10
15,214,"REDES DE ACCESO",8.0,12.0,31,35
19,215,"REDES DE COMPUTADORAS",8.0,11.0,303,76
25,216,"REDES DE DATOS 1",11.0,13.0,722,10
6,217,"REDES DE DATOS 2",8.0,12.0,601,60
11,218,"REDES ELECTRICAS",8.0,11.0,B01,223
1,219,"REFRIGERACION",8.0,12.0,705,20
18,220,"REFRIGERACION INDUSTRIAL",8.0,12.0,A12,119
3,221,"RELACIONES PERSONALES Y LABORALES",8.0,12.0,C22,102
19,222,"REPRESENTACION GRAFICA PARA INDUSTRIAS DE PROC.",8.0,12.0,B12,141
24,223,"RESISTENCIA DE MATERIALES 1",8.0,12.0,727,20
8,224,"RESISTENCIA DE MATERIALES 2",8.0,11.0,B01,223
24,225,"SEGURIDAD EN LA CONSTRUCCION",12.0,16.0,722,10
19,226,"SEGURIDAD INDUSTRIAL",16.0,20.0,116,6
2,227,"SEÑALES ALEATORIAS Y MODULACION",12.0,16.0,727,20
14,228,"SEÑALES Y SISTEMAS",8.0,11.5,115,40
18,229,"SISTEMAS DE CONDUCCION EN ING.SANITARIA",8.0,12.0,116,6
6,230,"SISTEMAS DE INFORMACION GEOGR. AVANZADO",8.0,12.0,B01,223
1,231,"SISTEMAS DE REFERENCIA EN GEODESIA",12.0,16.0,116,6
7,232,"SISTEMAS OLEOHIDRAULICOS Y NEUMATICOS",8.0,12.0,102,25
24,233,"SISTEMAS OPERATIVOS",8.0,12.0,310,16
25,234,"SISTEMAS Y CONTROL",8.0,12.0,310,16
14,235,"SUBESTACIONES EN MEDIA TENSION",8.0,12.0,116,6
18,236,"TALLER DE CARTOGRAFIA",8.0,12.0,102,25
9,237,"TALLER DE DATOS ESPAC.Y SIST.DE INF.GEO.",12.0,16.0,C11,25
15,238,"TALLER REPR. Y COM. GRAFICA - MODULO_CIVIL",8.0,12.0,116,6
1,239,"TECNOLOGIA DEL HORMIGON",11.0,15.0,C21,25
14,240,"TECNOLOGIA DE SERVICIOS AUDIOVISUALES",11.5,15.5,115,40
22,241,"TECNOLOGIAS DE REDES Y SERVICIOS DE TELECOMUNICACIONES",8.0,12.0,301,76
20,242,"TECNOLOGIA Y SERV. INDUSTRIALES 1",8.0,12.0,B01,223
5,243,"TECNOLOGIA Y SERV. INDUSTRIALES 2",16.0,20.0,116,6
18,244,"TEC.Y UTILIZACION DE GASES COMBUSTIBLES",8.0,12.0,C12,131
25,245,"TEORIA DE CIRCUITOS",8.0,11.0,B22,32
14,246,"TEORIA DE ERRORES 1",12.0,16.0,116,6
16,247,"TEORIA DE ERRORES 2",8.0,12.0,722,10
16,248,"TEORIA DE INSTRUMENTAL",16.0,20.0,116,6
25,249,"TEORIA DEL BUQUE",12.0,16.0,116,6
3,250,"TEORIA DE LENGUAJES",8.0,12.0,311,29
10,251,"TEORIA DE MAQUINAS Y MECANISMOS",8.0,12.0,Hall,100
23,252,"TEORIA DE RESTRICCIONES",8.0,12.0,312,94
18,253,"TERMODINAMICA APL. A LA ING.DE PROCESOS",8.0,12.0,725,20
2,254,"TIEMPOS Y METODOS",16.0,20.0,116,6
17,255,"TOPOGRAFIA 1",8.0,12.0,727,20
9,256,"TOPOGRAFIA 2",8.0,12.0,A11,25
4,257,"TOPOGRAFIA 3",8.0,12.0,Actos,128
2,258,"TOPOMETRIA",8.0,12.0,Piso,70
20,259,"TRANSFERENCIA DE CALOR",8.0,12.0,116,6
2,260,"TRANSFERENCIA DE CALOR 1",8.0,12.0,727,20
24,261,"TRANSFERENCIA DE CALOR 2",8.0,12.0,B22,32
3,262,"TRANSFERENCIA DE CALOR Y MASA 1",8.0,12.0,B22,32
2,263,"TRANSFERENCIA DE CALOR Y MASA 2",8.0,12.0,C21,25
25,264,"TRANSPORTE AEREO",8.0,12.0,B21,39
3,265,"TRANSPORTE DE ENERGIA ELECTRICA",16.0,20.0,116,6
3,266,"TRANSPORTE FERROVIARIO",12.0,16.0,B01,223
25,267,"TRANSPORTE FLUVIAL Y MARITIMO",12.0,16.0,309,16
24,268,"TRANSPORTE INDUSTRIAL",12.0,16.0,A22,124
4,269,"TRANSPORTE POR CARRETERA",8.0,12.0,502,20
1,270,"TRANSPORTE URBANO",8.0,12.0,116,6
24,271,"TRATAMIENTO DE EFLUENTES",16.0,20.0,310,16
18,272,"TRATAMIENTO DE EFLUENTES Y RESIDUOS SOLIDOS",8.0,12.0,722,10
20,273,"VIBRACIONES Y ONDAS",8.0,12.0,310,16
24,274,"CALCULO Y AJUSTE DE LAS OBSERVACIONES",8.0,12.0,116,6
8,275,"GEODESIA GEOMETRICA",8.0,10.0,C01,194
14,276,"QUIMICA DE ALIMENTOS",8.0,12.0,C11,25
6,277,"TALLER DE CALIDAD DE DATOS GEOGRAFICOS",16.0,20.0,116,6
23,278,"TOPOGRAFIA PLANIMETRICA",8.0,11.0,727,20
5,279,"ESTRUCTURAS DE MADERA 1",8.0,11.5,309,16
14,280,"GEODESIA ASTRONÓMICA",8.0,12.0,311,29
25,281,"GEODESIA FÍSICA",10.5,14.5,305,35
13,282,"HIDROGENO VERDE: PRODUCCIÓN Y USOS",8.0,12.0,307,180
21,283,"MICROBIOLOGIA GENERAL",16.0,20.0,116,6
22,284,"TEORÍA Y ANÁLISIS DE ERRORES",8.0,12.0,705,20
1,285,"TOPOGRAFIA ALTIMETRICA",8.0,11.0,C21,25
