dia,materia_id,materia_nombre,hora_inicio,hora_fin,salon,capacidad
11,212,"PROYECTO DE INVERSION",12.0,16.0,116,6
16,213,"PUENTES",8.0,12.0,116,6
11,214,"REDES DE ACCESO",16.0,20.0,116,6
12,215,"REDES DE COMPUTADORAS",8.0,11.0,B23,101
1,216,"REDES DE DATOS 1",8.0,10.0,A21,72
19,217,"REDES DE DATOS 2",8.0,12.0,116,6
23,218,"REDES ELECTRICAS",8.0,11.0,307,180
5,219,"REFRIGERACION",8.0,12.0,722,10
14,220,"REFRIGERACION INDUSTRIAL",8.0,12.0,B01,223
22,221,"RELACIONES PERSONALES Y LABORALES",12.0,16.0,B22,32
20,222,"REPRESENTACION GRAFICA PARA INDUSTRIAS DE PROC.",8.0,12.0,C12,131
19,223,"RESISTENCIA DE MATERIALES 1",8.0,12.0,C21,25
21,224,"RESISTENCIA DE MATERIALES 2",8.0,11.0,C01,194
21,225,"SEGURIDAD EN LA CONSTRUCCION",8.0,12.0,310,16
14,226,"SEGURIDAD INDUSTRIAL",8.0,12.0,C01,194
3,227,"SEÑALES ALEATORIAS Y MODULACION",12.0,16.0,310,16
21,228,"SEÑALES Y SISTEMAS",8.0,11.5,A11,25
22,229,"SISTEMAS DE CONDUCCION EN ING.SANITARIA",12.0,16.0,116,6
8,230,"SISTEMAS DE INFORMACION GEOGR. AVANZADO",12.0,16.0,116,6
12,231,"SISTEMAS DE REFERENCIA EN GEODESIA",16.0,20.0,116,6
25,232,"SISTEMAS OLEOHIDRAULICOS Y NEUMATICOS",8.0,12.0,B21,39
18,233,"SISTEMAS OPERATIVOS",16.0,20.0,116,6
21,234,"SISTEMAS Y CONTROL",8.0,12.0,C21,25
10,235,"SUBESTACIONES EN MEDIA TENSION",8.0,12.0,B01,223
12,236,"TALLER DE CARTOGRAFIA",12.0,16.0,116,6
10,237,"TALLER DE DATOS ESPAC.Y SIST.DE INF.GEO.",8.0,12.0,C01,194
10,238,"TALLER REPR. Y COM. GRAFICA - MODULO_CIVIL",8.0,12.0,310,16
4,239,"TECNOLOGIA DEL HORMIGON",16.0,20.0,116,6
8,240,"TECNOLOGIA DE SERVICIOS AUDIOVISUALES",8.0,12.0,C22,102
19,241,"TECNOLOGIAS DE REDES Y SERVICIOS DE TELECOMUNICACIONES",8.0,12.0,307,180
7,242,"TECNOLOGIA Y SERV. INDUSTRIALES 1",8.0,12.0,727,20
8,243,"TECNOLOGIA Y SERV. INDUSTRIALES 2",8.0,12.0,501,62
24,244,"TEC.Y UTILIZACION DE GASES COMBUSTIBLES",8.0,12.0,A11,25
1,245,"TEORIA DE CIRCUITOS",8.0,11.0,B21,39
5,246,"TEORIA DE ERRORES 1",13.5,17.5,116,6
22,247,"TEORIA DE ERRORES 2",8.0,12.0,C11,25
12,248,"TEORIA DE INSTRUMENTAL",8.0,12.0,309,16
14,249,"TEORIA DEL BUQUE",12.0,16.0,116,6
25,250,"TEORIA DE LENGUAJES",12.0,16.0,C21,25
22,251,"TEORIA DE MAQUINAS Y MECANISMOS",16.0,20.0,116,6
14,252,"TEORIA DE RESTRICCIONES",16.0,20.0,116,6
25,253,"TERMODINAMICA APL. A LA ING.DE PROCESOS",8.0,12.0,501,62
20,254,"TIEMPOS Y METODOS",8.0,12.0,309,16
18,255,"TOPOGRAFIA 1",8.0,12.0,102,25
19,256,"TOPOGRAFIA 2",12.0,16.0,312,94
5,257,"TOPOGRAFIA 3",8.0,12.0,Hall,100
12,258,"TOPOMETRIA",8.0,12.0,305,35
19,259,"TRANSFERENCIA DE CALOR",8.0,12.0,312,94
2,260,"TRANSFERENCIA DE CALOR 1",8.0,12.0,311,29
24,261,"TRANSFERENCIA DE CALOR 2",8.0,12.0,C21,25
22,262,"TRANSFERENCIA DE CALOR Y MASA 1",8.0,12.0,B22,32
17,263,"TRANSFERENCIA DE CALOR Y MASA 2",8.0,12.0,601,60
23,264,"TRANSPORTE AEREO",8.0,12.0,B01,223
19,265,"TRANSPORTE DE ENERGIA ELECTRICA",12.0,16.0,116,6
19,266,"TRANSPORTE FERROVIARIO",16.0,20.0,116,6
1,267,"TRANSPORTE FLUVIAL Y MARITIMO",8.0,12.0,A12,119
14,268,"TRANSPORTE INDUSTRIAL",8.0,12.0,307,180
9,269,"TRANSPORTE POR CARRETERA",16.0,20.0,116,6
24,270,"TRANSPORTE URBANO",8.0,12.0,B12,141
20,271,"TRATAMIENTO DE EFLUENTES",8.0,12.0,116,6
3,272,"TRATAMIENTO DE EFLUENTES Y RESIDUOS SOLIDOS",8.0,12.0,A21,72
12,273,"VIBRACIONES Y ONDAS",8.0,12.0,116,6
